VARIETY,FIBER,MSTWT,POPN,TRS_TON,TCA,T_SPACRE
2021608,11.99966851,2.025946701,38514.13876,264.9218593,39.01379618,10335.60742
2021616,11.24585101,2.183757041,37630.6927,261.2456239,41.08814507,10734.09809
2021617,12.08174206,2.050162263,39025.08226,259.8783162,40.00387548,10396.1398
2021621,12.0713099,1.935733614,39994.60795,262.9033552,38.70945349,10176.8452
2021629,11.91725021,2.006802169,39945.75379,262.3912598,40.08161267,10517.06484
2021630,12.39339911,1.938702252,41079.83691,258.120188,39.82078616,10278.54881
2021642,11.76382162,2.020484123,38787.21671,262.5764245,39.18447777,10288.92007
2021647,11.52256427,2.071685009,39949.05269,261.2643752,41.38092679,10811.36198
2021652,12.25176461,2.061413213,38029.51078,262.0776571,39.197268,10272.72816
2021655,12.04571584,2.071957827,38524.50326,260.5124609,39.91057303,10397.2016
2021659,11.98762815,2.087429895,38585.69969,265.7385894,40.27247153,10701.94978
2022106,12.74217998,2.133181199,37928.12399,255.1712002,40.4537805,10322.63972
2022107,12.42487663,2.235627272,37684.07272,254.1220541,42.12377035,10704.57905
2022109,12.7531724,2.154952494,36799.81329,258.4778234,39.65092471,10248.88472
2022110,12.35591995,1.987356329,37510.69417,259.4331148,37.27355773,9669.995182
2022112,12.65497436,2.294036619,36351.17083,247.0393308,41.69545851,10300.41817
2022114,12.495821,2.27402269,36730.45809,252.2533368,41.76294756,10534.84288
2022115,12.52011313,2.008210397,37667.37462,253.6291445,37.82200667,9592.763195
2022116,12.39309888,2.22828232,36751.58387,250.7616469,40.94645228,10267.79981
2022118,12.1764948,2.19540506,36526.66386,257.3380151,40.09541133,10318.07357
2022124,12.46978839,2.16812728,38216.63759,256.8545069,41.42926725,10641.29401
2022125,12.52958344,2.052468425,37353.74066,253.59265,38.33368663,9721.141177
2022126,12.13827806,2.259097751,35244.24738,256.7994375,39.8101,10223.21129
2022127,11.78669255,2.208177882,36301.12904,260.2417567,40.07967512,10430.40506
2022131,11.9018093,2.106284811,38082.09312,259.0519824,40.10586715,10389.50439
2022133,12.37366367,2.211350928,37909.22264,255.5558956,41.91529733,10711.70135
20059001,12.81304732,2.081547419,51217.29188,226.8873179,53.30561086,12094.36708
20059002,12.95822618,2.169618699,46798.29057,231.5542326,50.76722315,11755.3654
20059003,12.4226765,2.397418487,46266.15716,237.4268946,55.45967025,13167.61728
20059004,12.66449356,2.148358431,48757.08049,238.4964855,52.37384247,12490.97736
20059005,12.9484606,2.25840771,45942.8747,230.842289,51.87887122,11975.83738
20059006,12.53934991,2.033490173,50069.92495,230.3861857,50.90835017,11728.58062
20059007,12.70283022,2.042757535,50420.87787,235.0705446,51.4988141,12105.85428
20059008,13.14634558,2.005520557,48965.01662,218.4776652,49.1001737,10727.29131
20059009,12.53064112,2.395135146,46359.58086,214.962403,55.51873074,11934.43977
20059300,13.0511226,2.139155802,43351.47675,246.4431496,46.36778151,11427.02211
20059604,13.1405764,1.723110524,48120.28845,241.985421,41.45828772,10032.30121
20059605,12.42253111,1.900584468,44136.12983,231.4965484,41.94222142,9709.47949
20059606,13.20445698,1.637137722,49955.52244,231.2695262,40.8920351,9457.081584
20069607,12.50799171,1.919282724,40910.12717,245.3676599,39.25905016,9632.901267
20069608,12.01503871,1.867528814,43732.58681,236.4036294,40.83593299,9653.762769
20069609,12.75381168,1.846756078,42493.24295,225.4867732,39.23732735,8847.498332
20069610,12.25173345,1.76078316,40082.55383,241.8408934,35.2883429,8534.164373
20069701,11.73207405,2.328318046,29738.74342,250.3156109,34.62062649,8666.083268
20099401,12.54565206,2.068895547,41989.07223,246.8129234,43.43550228,10720.4433
20099402,12.27961373,2.311775594,45057.51125,228.1315146,52.08142742,11881.41492
20099619,12.39163387,2.078855661,42129.60383,242.4573227,43.79068271,10617.37169
20099620,13.02721915,1.97045105,44055.17672,239.7887897,43.40428461,10407.86088
20099621,12.99180415,2.001922764,38194.78489,246.0288318,38.23150467,9406.052432
20099622,12.68465164,2.00673786,42075.05584,232.4526318,42.21680376,9813.40714
20099623,12.33602696,1.958434598,44211.34545,249.8625906,43.29251428,10817.17977
20109624,12.97274131,1.854146385,41873.66362,255.0748736,38.81995101,9901.994098
20109625,12.53072308,1.997834188,39972.62518,255.6046365,39.92933858,10206.12407
20109626,12.34061494,1.923127112,43220.80121,258.1836435,41.5595473,10729.99535
20119403,11.88639208,2.029867055,39749.7148,257.875674,40.34331826,10403.56039
20139635,11.69751603,2.166095832,39405.77559,252.6584863,42.67834313,10783.04557
20139636,12.58724699,2.092248317,40558.18785,244.9746568,42.42890013,10394.00525
20139637,12.58300762,1.871024125,41911.81728,256.6652673,39.20901063,10063.59119
20149639,12.2727082,2.335841011,35525.97683,267.5312155,41.49151682,11100.27593
